language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,recordedBy,establishmentMeans,degreeOfEstablishment,scientificName,vernacularName,occurrenceRemarks
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.57391451,-8.545593976,WGS84,44195,AlienCSI bioblitz,introduced,invasive,Arctotheca calendula,Capeweed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Portugal,ISO-316:,Ria de Aveiro,40.6643817,-8.7325869,WGS84,43158,AlienCSI bioblitz,introduced,invasive,Arundo donax,giant reed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.76663781,-8.697326231,WGS84,43383,AlienCSI bioblitz,introduced,invasive,Arundo donax,giant reed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.53906431,-8.77073192,WGS84,43405,AlienCSI bioblitz,introduced,invasive,Arundo donax,Carrizo asiático gigante,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.55481307,-8.7690768,WGS84,43422,AlienCSI bioblitz,introduced,invasive,Arundo donax,Carrizo asiático gigante,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51894592,-8.78024019,WGS84,43558,AlienCSI bioblitz,introduced,invasive,Arundo donax,Carrizo asiático gigante,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.66764687,-8.728853644,WGS84,43581,AlienCSI bioblitz,introduced,invasive,Arundo donax,Carrizo asiático gigante,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68641459,-8.72003922,WGS84,44327,AlienCSI bioblitz,introduced,invasive,Arundo donax,giant reed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.514102,-8.778050833,WGS84,44546,AlienCSI bioblitz,introduced,invasive,Arundo donax,Cana,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.53625883,-8.765395167,WGS84,44558,AlienCSI bioblitz,introduced,invasive,Arundo donax,Cana,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.52094349,-8.46413407,WGS84,44786,AlienCSI bioblitz,introduced,invasive,Arundo donax,giant reed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.52094233,-8.4641695,WGS84,44800,AlienCSI bioblitz,introduced,invasive,Arundo donax,giant reed,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.63087156,-8.739295453,WGS84,43418,AlienCSI bioblitz,introduced,,Austrominius modestus,Austrominius modestus,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.65935125,-8.54570422,WGS84,43790,AlienCSI bioblitz,introduced,invasive,Bidens frondosa,Erva-rapa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.52074975,-8.46524936,WGS84,44785,AlienCSI bioblitz,introduced,invasive,Bidens frondosa,Aceitillas o mozotes,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.52270317,-8.466677333,WGS84,44797,AlienCSI bioblitz,introduced,invasive,Bidens frondosa,Bidens frondosa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.52105217,-8.463348,WGS84,44803,AlienCSI bioblitz,introduced,invasive,Bidens frondosa,Devil's Beggarticks,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.53091817,-8.7688295,WGS84,44566,AlienCSI bioblitz,introduced,,Brassica oleracea,Couve,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67236772,-8.72296251,WGS84,43276,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67522169,-8.7294784,WGS84,43307,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51447455,-8.77797552,WGS84,43321,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.78953473,-8.67745263,WGS84,43388,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.74048039,-8.697307771,WGS84,43393,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.75342152,-8.70219168,WGS84,43398,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68924594,-8.719679358,WGS84,43400,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5511287,-8.7665322,WGS84,43412,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68950901,-8.72077787,WGS84,43427,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68403731,-8.7190388,WGS84,43438,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68155746,-8.71871194,WGS84,43457,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67677363,-8.71907324,WGS84,43488,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5167285,-8.78221033,WGS84,43551,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51634955,-8.78206976,WGS84,43553,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.52040403,-8.78059779,WGS84,43561,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5182949,-8.7710076,WGS84,43562,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,planta de hielo,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.66581456,-8.72839549,WGS84,43575,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,Chorão-das-praias,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.52124061,-8.780245068,WGS84,43585,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,Chorão-das-praias,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.66480114,-8.730191808,WGS84,43590,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,Chorão-das-praias,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68918833,-8.72032674,WGS84,44324,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51464767,-8.777917167,WGS84,44540,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51394133,-8.7776155,WGS84,44544,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5141305,-8.778116333,WGS84,44547,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.518181,-8.781934833,WGS84,44579,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51761667,-8.782104833,WGS84,44580,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51749217,-8.782123167,WGS84,44581,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.517192,-8.782168333,WGS84,44583,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51697333,-8.782097667,WGS84,44584,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51681567,-8.782228,WGS84,44585,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51649117,-8.782134,WGS84,44587,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.516512,-8.781966833,WGS84,44588,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51729867,-8.781333167,WGS84,44591,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51736583,-8.7812815,WGS84,44592,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51953067,-8.780549667,WGS84,44594,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.51976483,-8.780993,WGS84,44595,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.52126733,-8.780284833,WGS84,44599,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67146945,-8.72370199,WGS84,44607,AlienCSI bioblitz,introduced,invasive,Carpobrotus edulis,sea fig,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Portugal,ISO-316:,Ria de Aveiro,40.56759654,-8.50035404,WGS84,44459,AlienCSI bioblitz,introduced,,Casuarina equisetifolia,Beach Sheoak,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.69504147,-8.72074468,WGS84,44181,AlienCSI bioblitz,introduced,,Cercis siliquastrum,Judas-tree,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.53162117,-8.769069246,WGS84,43492,AlienCSI bioblitz,introduced,invasive,Corbicula fluminea,Asian Clam,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.60455875,-8.682947941,WGS84,43285,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.77580576,-8.692421185,WGS84,43373,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.76667273,-8.697051667,WGS84,43384,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.78974909,-8.67722126,WGS84,43390,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.74084496,-8.6977797120000009,WGS84,43402,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.69632907,-8.72073768,WGS84,43414,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67188434,-8.725090426,WGS84,43431,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.68487041,-8.719059785,WGS84,43448,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67954992,-8.71808436,WGS84,43484,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67832468,-8.71824495,WGS84,43487,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67241056,-8.72302093,WGS84,43490,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.52604447,-8.77379945,WGS84,43559,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.66757637,-8.728072399,WGS84,43586,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.69711169,-8.72007855,WGS84,44179,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67426333,-8.729528333,WGS84,44534,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pasto pampa,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5144185,-8.778010667,WGS84,44541,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Erva-das-pampas,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.5274605,-8.772539167,WGS84,44575,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Portugal,ISO-316:,Ria de Aveiro,40.67096473,-8.72482936,WGS84,44608,AlienCSI bioblitz,introduced,invasive,Cortaderia selloana,Pampas Grass,source: inaturalist
